target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,advanced,Corporate,103807,0,1,2,0.4712365591,29.402769668,0.5519125683,0,0,8.8196721311,113871
0,OTHER,advanced,Corporate,103807,0,1,2,0.4712365591,29.402769668,0.5519125683,0,0,8.8196721311,113872
0,OTHER,advanced,Corporate,103807,0,1,2,0.4712365591,29.402769668,0.5519125683,0,0,8.8196721311,113873
0,OTHER,advanced,,22000,0,0,1,1.1838709677,43.661202186,21.058522344,0,0,11.20646755,113875
0,2NDFL,beginner,,50700,0,0,1,0.9917114695,42.501369863,20.008219178,1,1,10.501369863,113877
0,OTHER,elementary,,45000,0,0,,,36.019125683,1.6955909873,,,8.6846320832,113889
0,2NDFL,elementary,Corporate,15765,0,1,2,1.1776433692,29.850999326,1.319492477,0,0,9.8071637099,113893
0,2NDFL,elementary,Corporate,15765,0,1,2,1.1776433692,29.850999326,1.319492477,0,0,9.8071637099,113894
0,OTHER,elementary,,85000,0,0,1,0.2771057348,49.518474437,4.3879781421,0,0,4.5027322404,113903
0,OTHER,elementary,,40000,0,0,4,0.6368503584,42.517808219,9.9863013699,1,1,12.18630137,113914
0,OTHER,elementary,,40000,0,0,4,0.6368503584,42.517808219,9.9863013699,1,1,12.18630137,113915
0,OTHER,high,Corporate,17231,0,1,1,1.1838485663,30.275656861,5.5523691893,0,0,9.018122614,113916
0,OTHER,elementary,Corporate,31657,0,1,0,0.4399193548,29.541604911,4.4813309379,0,0,8.9525638147,113920
0,2NDFL,elementary,,33321,0,0,,,34.208219178,10.569863014,,,11.243835616,113924
0,OTHER,elementary,Corporate,52808,0,1,2,0.6294130824,33.915068493,4.3534246575,1,1,10.21369863,113930
0,2NDFL,advanced,,18422,0,0,,,46.556164384,24.876712329,,,1.5135638895,113935
0,OTHER,elementary,Corporate,16523,0,1,,,53.151837712,15.083344562,,,7.0559473014,113938
0,OTHER,elementary,,90000,0,0,0,0.9174955197,36.588719216,2.0298151059,0,0,11.456284153,113941
0,2NDFL,elementary,,30293,0,0,1,0.9262768817,30.230136986,4.9238565761,0,0,8.8446216034,113952
0,2NDFL,elementary,,15894,0,0,1,0.5719758065,26.452054795,2.0246575342,0,0,6.3890410959,113955
0,2NDFL,elementary,,15618,0,0,1,0.2482078853,31.756673404,4.1475409836,2,2,0.1010928962,113960
0,2NDFL,high,,33656,0,0,0,0.8891353047,39.978142077,4.3907103825,0,0,5.7320158695,113964
0,2NDFL,elementary,,57972,0,0,,,34.446575342,11.989041096,,,9.5808219178,113968
0,OTHER,elementary,,150000,0,0,2,0.5076388889,46.791780822,11.734246575,0,0,1.6849315068,113977
0,2NDFL,elementary,,39930,0,0,0,0.3446460573,52.508196721,5.485440527,0,0,7.1621528558,113986
0,OTHER,advanced,Corporate,27114,0,1,0,,25.924440452,0.8312897672,0,0,3.1545774384,113987
0,2NDFL,elementary,,22094,0,0,2,0.4991039427,49.036829104,6.6109589041,2,2,3.5616438356,113991
0,OTHER,elementary,Corporate,35000,0,0,,,25.652069766,1.6329440826,,,5.4280260499,113992
0,OTHER,beginner,,45000,0,0,0,2.2826612903,39.404371585,3.28681039,0,0,8.9416049105,113998
0,OTHER,elementary,,20000,0,0,1,0.6660170251,27.008219178,0.5800284452,0,0,6.704109589,114006
0,OTHER,elementary,,60000,0,0,1,0.8514112903,38.842772663,1.0482521147,0,0,8.8537315667,114014
0,2NDFL,elementary,,52200,0,0,,,30.278591212,2.0676323078,,,7.5901639344,114015
0,OTHER,advanced,,30000,0,0,1,1.1124103943,40.825346209,5.3287671233,0,0,7.1780821918,114022
0,OTHER,elementary,,35000,0,0,0,0.464359319,48.55199491,1.8561044988,1,1,3.4807620331,114030
0,OTHER,elementary,Corporate,16657,0,1,,,29.258035781,0.6924620106,,,8.298630137,114035
0,OTHER,advanced,,28616,0,1,1,0.2487231183,40.183561644,7.0547945205,0,0,9.3671232877,114040
0,2NDFL,elementary,,34384,0,0,1,0.9510752688,25.682693315,5.1511864661,0,0,5.5840631784,114042
0,2NDFL,elementary,,37337,0,0,,,28.019178082,5.5726027397,,,4.0164383562,114044
0,OTHER,beginner,Corporate,29599,0,1,1,0.858266129,42.459749981,10.837832173,0,0,10.818654091,114052
0,2NDFL,elementary,,43500,0,0,0,6.6602150538,51.398083689,2.7843850588,0,0,5.9213713601,114055
0,2NDFL,elementary,,27103,0,0,0,0.9885752688,50.832876712,4.7192679093,1,1,5.5534246575,114057
0,OTHER,elementary,,30000,0,0,1,0.4055555556,37.591803279,9.5671457444,0,0,12.008196721,114060
0,OTHER,elementary,Corporate,11376,0,1,0,20.666241039,50.995673329,28.998413055,0,0,4.9984130549,114063
0,OTHER,advanced,,25000,0,0,1,0.6661738351,51.668493151,25.243835616,0,0,6.5287671233,114064
0,2NDFL,elementary,,26365,0,0,1,0.5310483871,45.495358934,0.5282356464,0,0,0.4679616738,114067
0,OTHER,high,,16000,0,0,1,0.6364471326,41.80716371,14.2482596,0,0,10.146889737,114070
0,OTHER,advanced,Corporate,11991,0,1,1,1.27484319,38.057534247,0.634508571,1,1,13.542465753,114080
0,OTHER,elementary,,28000,0,0,1,0.5959453405,27.786885246,3.8633879781,0,0,7.1797664496,114084
0,2NDFL,elementary,,35948,0,0,0,,27.180821918,1.5616438356,0,0,6.9671232877,114087
0,2NDFL,elementary,,17574,0,0,0,5.2430107527,32.64501834,7.3753424658,0,0,10.912328767,114092
0,OTHER,advanced,,48800,0,0,1,1.4737903226,31.046575342,10.252054795,0,1,9.8849315068,114094
0,2NDFL,elementary,,30889,0,0,1,1.9269489247,25.239673628,2.5492626694,,,4.916385957,114095
0,OTHER,elementary,,50000,0,0,0,12.690210573,39.732240437,6.0862414851,0,0,10.32459765,114099
0,OTHER,elementary,VIP,500000,0,1,0,0.43734319,44.587798488,3.5534246575,0,0,11.295890411,114108
0,OTHER,elementary,VIP,300000,0,0,0,0.9846774194,37.137240811,1.5726027397,0,0,12.093150685,114111
0,2NDFL,elementary,,17894,0,0,0,1,55.803248746,6.98681039,0,0,7.5292761434,114115
0,OTHER,elementary,Corporate,29423,0,1,1,1.2800179211,25.131634104,1.2630136986,0,0,5.0523991317,114122
0,OTHER,elementary,Corporate,17731,0,1,,,26.77260274,2.9424657534,,,6.3424657534,114133
0,OTHER,elementary,,28000,0,0,1,0.3691308244,26.339726027,0.4767123288,1,1,6.0739726027,114136
0,OTHER,elementary,Corporate,80000,0,1,,,38.526364249,3.2496519201,,,5.644172468,114138
0,OTHER,beginner,,300000,0,0,1,0.3708781362,43.723287671,2.4794520548,1,1,2.8712328767,114146
0,OTHER,advanced,,35000,0,0,1,0.0881944444,51.073972603,28.545205479,1,1,6.0684931507,114149
0,2NDFL,elementary,,44335,0,0,0,14.21796595,28.966419642,9.1358185493,1,1,8.8707912269,114150
0,OTHER,elementary,,25000,0,0,,,36.051912568,3.0665843252,,,9.5076802156,114155
0,2NDFL,elementary,,,0,1,1,1.1739695341,34.460273973,4.5959952092,0,0,11.575342466,114158
0,2NDFL,elementary,,,0,1,1,1.1739695341,34.460273973,4.5959952092,0,0,11.575342466,114160
0,2NDFL,elementary,,126619,0,0,0,1.1827508961,38.181166255,12.426229508,1,1,5.5647278988,114163
0,2NDFL,advanced,,30913,0,0,0,59.634117384,40.339486489,1.0034209147,0,0,1.7945205479,114168
0,OTHER,elementary,,25000,0,0,0,1.3433243728,27.134246575,3.2794520548,1,1,6.9890410959,114173
0,OTHER,elementary,,226200,0,0,1,0.5304435484,37.909776181,3.1837487836,0,0,9.424844674,114178
0,OTHER,advanced,Corporate,20156,0,1,1,0.3454301075,31.367123288,5.6164383562,0,0,10.684931507,114182
0,OTHER,advanced,Corporate,25000,0,1,1,0.6355286738,38.934246575,6.7342465753,0,0,6.7150684932,114200
0,OTHER,elementary,,22056,0,0,2,0.5049507168,27.266419642,3.4280634778,0,0,2.1102552586,114204
0,2NDFL,advanced,,11032,0,0,,,33.751351149,1.5568306011,,,7.6143648477,114205
0,2NDFL,advanced,,30870,0,0,1,1.7012096774,29.680956658,4.3306010929,1,1,9.2535593982,114214
0,OTHER,elementary,Corporate,42681,0,1,,,28.290410959,1.3155176286,,,8.1835616438,114218
0,OTHER,high,,40000,0,0,1,0.5721998208,25.28166779,0.9967362827,0,0,5.2022157347,114219
0,2NDFL,elementary,,,0,1,0,4.5943100358,28.778748409,4.0300546448,0,0,2.9568306011,114227
0,2NDFL,advanced,,26576,0,0,,,26.893150685,3.3589041096,,,4.9708136837,114229
0,OTHER,elementary,,27000,0,0,1,1.1144713262,30.162624448,4.393442623,0,0,10.080432667,114232
0,2NDFL,advanced,,28179,0,0,,,36.845572273,7.0301369863,,,5.2444793772,114235
0,OTHER,elementary,,30000,0,0,0,2.6291666667,32.095628415,15.5,0,0,9.7991316715,114236
0,2NDFL,advanced,,27241,0,0,0,0.7237007168,34.994520548,10.219178082,0,0,10.035616438,114237
0,OTHER,advanced,,70000,0,0,1,1.8573476703,48.867437682,12.385245902,0,0,3.849726776,114240
0,OTHER,advanced,,28000,0,0,0,,31.173583352,0.8502956808,0,0,9.2365970507,114242
0,2NDFL,advanced,,23865,0,0,1,0.7325044803,43.185058762,15.950819672,0,0,9.9165656112,114244
0,2NDFL,elementary,,45192,0,0,0,1.5647625448,34.479452055,4.1123287671,1,1,10.498630137,114251
0,OTHER,elementary,,55000,0,0,0,7.3355510753,37.184370088,3.9835616438,1,1,10.961643836,114260
0,OTHER,elementary,,20000,0,0,0,0.605577957,28.949607007,0.2904109589,1,1,8.8102627442,114264
0,OTHER,advanced,,20000,0,0,,,47.413721087,16.901639344,,,2.3781046486,114266
0,2NDFL,advanced,,17294,0,0,0,33.401366487,54.706849315,0.6461187215,1,1,7.5287671233,114267
0,OTHER,elementary,,80000,0,0,0,0.3774865591,37.63456097,5.1304513811,0,0,11.133191107,114292
0,OTHER,advanced,,25000,0,0,,,36.260273973,12.279452055,,,10.6,114297
0,2NDFL,elementary,,9493,0,0,,,39.819178082,1.9506849315,,,3.5369863014,114300
0,OTHER,high,Corporate,28322,0,1,,,29.010434913,1.4131746388,,,7.8879781421,114302
0,OTHER,advanced,Corporate,20441,0,1,2,0.4734767025,32.73646231,6.629612995,0,0,9.4981061457,114305
0,OTHER,beginner,Corporate,21144,0,1,,,27.424657534,2.8575342466,,,7.2,114308
0,2NDFL,beginner,,27906,0,0,0,,30.715734711,3.0088853956,,,10.652721012,114309
0,2NDFL,elementary,,46733,0,0,0,0.6284946237,35.923287671,8.1452054795,1,1,10.610958904,114310
0,2NDFL,elementary,,20751,0,0,0,4.2410170251,47.805479452,3.1123287671,1,1,2.7589041096,114313
0,2NDFL,advanced,,12848,0,0,,,35.312665619,14.548282057,,,9.5154053447,114315
0,OTHER,elementary,,27405,0,0,1,0.3696236559,28.524590164,1.8992888689,0,0,7.5677820196,114327
0,2NDFL,advanced,,24023,0,0,0,10.665188172,39.636612022,10.123167902,0,0,9.6683733812,114335
0,OTHER,elementary,Corporate,19757,0,1,,,26.572939591,0.281420765,,,6.5181450707,114340
0,2NDFL,elementary,,42863,0,0,,,40.093150685,17.200464107,,,11.528767123,114349
0,2NDFL,advanced,,25110,0,0,0,2.345766129,42.254794521,12.959809866,0,0,10.802739726,114357
0,OTHER,elementary,Corporate,24948,0,1,0,6.342562724,29.861591436,5.0232352721,0,0,6.9739202036,114366
0,2NDFL,advanced,,16763,0,0,,,28.397260274,6.7808219178,,,5.4539187065,114373
0,2NDFL,elementary,,53006,0,0,2,3.2073700717,35.009042593,5.9515083464,0,0,11.578905607,114376
0,2NDFL,elementary,,12139,0,0,0,38.539112903,45.042967288,0.5635152332,0,0,-0.019125683,114381
0,OTHER,elementary,Corporate,15688,0,1,2,0.2128584229,28.785560296,6.7671232877,1,1,8.3287671233,114384
0,2NDFL,elementary,,17353,0,0,,,26.742465753,8.3178082192,,,6.7068493151,114388
0,2NDFL,elementary,,23334,0,0,,,27.928767123,3.0054794521,,,7.6219178082,114389
0,OTHER,beginner,,65000,0,0,1,1,48.984235347,2.397260274,0,0,3.4082191781,114394
0,OTHER,elementary,Corporate,25128,0,1,1,0.4378136201,28.793038401,6.2493150685,1,1,7.9890410959,114395
0,OTHER,elementary,Corporate,33955,0,1,2,0.4426299283,31.956284153,5.609371959,0,0,9.4011527809,114399
0,OTHER,elementary,,120000,0,0,0,1.0484318996,52.773912718,5.275282581,0,0,7.2588442249,114401
0,2NDFL,advanced,,29786,0,0,0,5.7940636201,26.784385059,1.6309604012,1,1,6.1378097163,114406
0,OTHER,elementary,,95000,0,0,1,0.6021281362,44.970431919,24.844748858,2,2,13.509589041,114409
0,2NDFL,elementary,,17226,0,0,,,25.428063478,1.6362826559,,,0.9623100531,114411
0,2NDFL,elementary,,29409,0,0,0,-0.336133513,31.367123288,10.509589041,1,2,10.301369863,114420
0,OTHER,elementary,Corporate,21672,0,1,0,16.569713262,28.43715847,3.8359607755,0,0,7.5756868029,114421
0,OTHER,elementary,,55000,0,0,1,0.5696236559,52.123287671,0.4649824089,0,0,6.9945205479,114427
0,OTHER,elementary,Corporate,15007,0,1,0,4.9498879928,39.130451381,3.223602066,0,0,10.040040422,114432
0,2NDFL,elementary,,41727,0,0,,,36.167123288,11.961643836,,,7.7780821918,114442
0,OTHER,advanced,,45000,0,0,1,0.9853270609,51.384871622,3.275282581,0,0,6.3382962797,114447
0,OTHER,elementary,Corporate,67959,0,0,,,29.631259825,3.602739726,,,4.202739726,114456
0,2NDFL,advanced,,35249,0,0,1,1.3758736559,41.824657534,5.2438356164,0,0,10.575342466,114457
0,OTHER,elementary,Corporate,48280,0,0,,,28.849315068,6.8054794521,,,8.7808219178,114463
0,2NDFL,elementary,,17400,0,0,0,,32.899940115,6.1273373756,0,1,10.486241485,114468
0,2NDFL,elementary,,22017,0,0,,,42.243835616,0.6265663598,,,10.64109589,114469
0,2NDFL,advanced,,13976,0,0,,,49.835616438,0.4872220975,,,4.5555281084,114474
0,OTHER,elementary,Corporate,30450,0,1,,,29.383561644,1.2851635601,,,9.1786061831,114485
0,OTHER,advanced,Corporate,17823,0,1,1,0.7649865591,30.520547945,10.561643836,0,0,7.7150684932,114487
0,OTHER,elementary,,16000,0,0,1,0.7277777778,38.306849315,14.97260274,1,1,11.747945205,114493
0,OTHER,elementary,,30000,0,0,0,4.1536290323,30.120547945,7.1671232877,0,0,10.021917808,114498
0,OTHER,elementary,,45320,0,0,1,0.2138216846,33.18630137,4.9920128752,2,2,12.032876712,114503
0,OTHER,advanced,Corporate,20832,0,1,,,36.946365746,2.8739726027,,,2.1315068493,114505
0,2NDFL,elementary,,41354,0,0,0,0.472468638,42.435496669,17.539606258,1,1,8.1779624223,114507
0,2NDFL,advanced,,34326,0,0,1,1.2461917563,28.319672131,6.7073508496,1,1,5.1073508496,114513
0,OTHER,elementary,Corporate,79368,0,1,0,0.5682795699,46.030136986,8.2301369863,1,1,0.9522269631,114517
0,OTHER,elementary,Corporate,29488,0,1,0,5.1839829749,31.849726776,1.5183097537,1,1,9.5840631784,114518
0,OTHER,elementary,Corporate,24628,0,1,1,6.8251344086,30.328767123,0.602739726,1,1,9.0890785238,114524
0,2NDFL,elementary,,39019,0,0,1,0.8892921147,38.684931507,9.9095890411,1,1,9.4849315068,114528
0,2NDFL,advanced,,15986,0,0,1,1.3406810036,29.142465753,2.9698630137,0,0,6.8931506849,114529
0,2NDFL,elementary,,15023,0,0,,,27.721311475,1.7665918108,,,7.5245901639,114537
0,OTHER,elementary,Corporate,30300,0,1,0,4.4346550179,41.227270005,2.3286398683,0,0,8.3341193203,114539
0,2NDFL,elementary,,15774,0,0,1,0.9844310036,30.047076877,2.8169398907,0,0,9.2826933154,114546
0,OTHER,elementary,Corporate,15964,0,1,0,,26.153102777,0.3695411333,0,0,2.7558425032,114554
0,OTHER,advanced,,43500,0,0,1,0.6345430108,35.49726776,1.2568306011,4,4,12.70614567,114555
0,OTHER,elementary,Corporate,21750,0,1,0,47.176052867,55.26689872,8.0163934426,,,9.8038850213,114556
0,OTHER,elementary,Corporate,27280,0,1,,,28.70329366,0.5694138783,,,8.4874466652,114560
0,OTHER,elementary,Corporate,212262,0,1,1,0.3381272401,42.074796018,1.203563141,0,0,0.9021932779,114565
0,OTHER,elementary,Corporate,212262,0,1,1,0.3381272401,42.074796018,1.203563141,0,0,0.9021932779,114566
0,OTHER,elementary,Corporate,80182,0,1,0,,29.071726926,0.3367542481,0,0,8.104109589,114569
0,2NDFL,elementary,,62714,0,0,1,0.6624327957,26.617748334,3.5491803279,0,0,6.1108990194,114573
0,OTHER,elementary,,35000,0,0,0,6.151344086,26.290410959,0.3287671233,1,1,6.2438356164,114579
0,OTHER,elementary,,40000,0,0,1,-0.180891577,34.624657534,4.4383561644,2,2,10.736986301,114585
0,OTHER,advanced,,19000,0,0,1,0.9902777778,31.535519126,1.2787484093,0,0,8.5609401901,114595
0,2NDFL,advanced,,13177,0,0,2,0.3785842294,27.115570028,10.044337151,0,0,7.0059809866,114603
0,OTHER,elementary,Corporate,44721,0,1,,,26.591780822,2.9835616438,,,0.3232876712,114621
0,OTHER,advanced,Corporate,25000,0,1,1,0.597625448,33.825630661,2.4831649076,0,0,8.3032786885,114622
0,OTHER,elementary,,50000,0,0,0,0.7656810036,30.425159069,3.9836065574,0,0,9.6224193428,114624
0,OTHER,elementary,,37000,0,0,0,6.9539874552,41.910569653,4.9763230781,0,0,1.2804326671,114628
0,OTHER,elementary,,23000,0,0,,,27.652054795,3.0136986301,,,4.6541133318,114638
0,2NDFL,elementary,,62819,0,0,1,1.1138216846,36.987648776,2.3945205479,1,2,10.942465753,114646
0,2NDFL,elementary,,28062,0,0,,,29.937323153,2.1291039748,,,8.0628415301,114650
0,OTHER,elementary,,110000,0,0,1,0.6593862007,56.544142526,7.3879781421,0,0,10.714005539,114653
0,OTHER,elementary,Corporate,45568,0,1,1,0.8861783154,34.449315068,3.1452054795,,,0.4235571525,114655
0,OTHER,elementary,Corporate,39619,0,1,0,,30.549621978,0.325136612,0,0,5.3551014297,114667
0,2NDFL,elementary,,59029,0,0,1,0.5596774194,27.844262295,2.3869601018,0,0,3.4225765402,114668
0,2NDFL,elementary,,59029,0,0,1,0.5596774194,27.844262295,2.3869601018,0,0,3.4225765402,114670
0,OTHER,elementary,,17582,0,0,0,10.694332437,27.836065574,0.536664421,0,0,6.342143873,114675
0,OTHER,beginner,,20000,0,0,,,44.286885246,0.5464480874,,,8.9099258927,114676
0,2NDFL,elementary,,53334,0,0,1,-0.170990143,34.279452055,15.021917808,1,1,11.578082192,114681
0,2NDFL,elementary,,13050,0,0,0,1356.8927195,57.326027397,0.4428325473,1,1,10.520547945,114685
0,2NDFL,elementary,,23625,0,0,1,0.5676075269,53.273987574,22.26302867,0,0,7.5397409986,114688
0,OTHER,advanced,,17000,0,0,0,,41.472722509,7.4480649749,0,0,9.5138183996,114694
0,OTHER,advanced,,48000,0,0,0,3.4338485663,31.739726027,9.6520547945,1,1,10.347945205,114698
0,OTHER,elementary,,55000,0,0,,,26.147945205,0.5452054795,,,6.095890411,114701
0,OTHER,elementary,,40000,0,0,0,0.2439292115,41.898630137,1.1127105322,0,0,12.609978292,114705
0,OTHER,elementary,Corporate,11302,0,1,0,1.177531362,37.794520548,0.6641515083,0,0,7.3342465753,114714
0,OTHER,advanced,Corporate,17509,0,1,0,27.895900538,44.043835616,6.4821917808,0,0,9.2931506849,114719
0,OTHER,advanced,,47404,0,0,0,7.8548835125,31.506849315,2.6246575342,1,1,9.3786960102,114720
0,OTHER,elementary,Corporate,38446,0,1,,,26.512328767,2.0794520548,,,6.4904109589,114722
0,2NDFL,elementary,,14510,0,0,0,4.5980286738,28.289617486,1.2857549218,,,0.5928961749,114726
0,OTHER,beginner,,40000,0,0,1,0.6370295699,45.539726027,2.1890410959,1,1,0.1120817426,114742
0,OTHER,elementary,,68000,0,0,0,2.044422043,40.911250842,6.4794520548,1,1,10.128767123,114745
0,2NDFL,elementary,,23628,0,0,0,13.086335125,37.513638745,8.7602140879,0,1,9.5492551838,114750
0,OTHER,elementary,Corporate,13020,0,1,,,51.93989071,2.0005015345,,,6.6881727674,114755
0,2NDFL,elementary,,37042,0,0,,,51.043835616,6.6082191781,,,5.8191780822,114765
0,OTHER,advanced,,35000,0,0,1,0.9567876344,49.736986301,3.9726027397,0,0,3.0465753425,114770
0,OTHER,advanced,,35000,0,0,1,0.9567876344,49.736986301,3.9726027397,0,0,3.0465753425,114771
0,OTHER,elementary,Corporate,43257,0,1,0,,32.634096864,5.0931506849,0,0,9.2328767123,114774
0,2NDFL,advanced,,39592,0,0,1,0.7964829749,46.564383562,18.219178082,0,0,1.4931506849,114776
0,2NDFL,advanced,,11152,0,0,0,,45.123789206,3.5922823565,1,1,0.1038251366,114778
0,2NDFL,elementary,,45853,0,0,0,51.5,26.764383562,1.6109589041,1,1,6.6602739726,114790
0,OTHER,advanced,Corporate,12820,0,1,,,26.649315068,0.1885844749,,,4.3470544202,114794
0,2NDFL,beginner,,,0,1,,,26.495890411,2.9260273973,,,6.0493150685,114796
0,OTHER,advanced,,25000,0,0,1,0.6320116487,30.438857699,0.1010928962,0,0,3.956284153,114806
0,2NDFL,advanced,,10245,0,0,,,44.37260274,0.2547945205,,,7.8191780822,114807
0,2NDFL,elementary,,48907,0,0,,,27.747945205,0.7249270155,,,2.0383561644,114810
0,2NDFL,elementary,,16885,0,0,0,25.440591398,42.556164384,1.5235122389,2,2,10.120547945,114818
0,2NDFL,elementary,,75344,0,0,0,4.1502240143,33.863672431,11.499288869,0,0,9.2938094169,114832
0,OTHER,elementary,Corporate,16592,0,1,,,29.740384759,1.2636724306,,,6.7814806497,114833
0,2NDFL,elementary,,65408,0,0,,,46.649315068,4.2904109589,,,1.5686728049,114834
0,OTHER,elementary,Corporate,53749,0,1,0,18.922804659,30.201309978,0.4590163934,1,1,10.023227787,114840
0,2NDFL,elementary,,24161,0,0,0,1.5993503584,25.803233775,0.3907103825,0,0,5.5813159668,114847
0,2NDFL,elementary,,33716,0,0,0,2.566218638,29.565206977,4.6994535519,0,0,7.5323302642,114850
0,2NDFL,advanced,,37619,0,0,,,35.366120219,10.695351448,,,1.0843925444,114859
0,OTHER,elementary,Corporate,63020,0,1,,,30.975342466,3.6054794521,,,7.0328767123,114861
0,2NDFL,elementary,,20882,0,0,,,29.868493151,3.1452054795,,,0.1095890411,114862
0,OTHER,elementary,,60000,0,0,0,63.695407706,56.753102777,1.1174863388,0,0,8.539404147,114866
0,OTHER,elementary,Corporate,39339,0,1,0,,31.191256831,3.9972677596,0,0,9.9229657909,114868
0,2NDFL,advanced,,24126,0,0,,,51.61369863,33.860273973,,,6.3808219178,114870
0,2NDFL,elementary,,38019,0,0,,,36.957302193,2.4191780822,,,11.843835616,114875
0,OTHER,advanced,Corporate,11148,0,1,,,28.987978142,1.4729096489,,,8.2322404372,114876
0,OTHER,high,Corporate,22792,0,1,0,0.3451388889,26.192439554,3.8524590164,1,2,6.1239464032,114877
0,OTHER,elementary,,75000,0,0,,,29.242795119,1.196347032,,,3.7780821918,114880
0,OTHER,advanced,,30450,0,0,2,1.3111335125,36.420765027,6.0689946852,0,0,9.8881727674,114883
0,2NDFL,elementary,,22973,0,0,3,0.9841397849,53.550707388,0.7884123063,1,1,8.3616438356,114890
0,2NDFL,elementary,,24543,0,0,1,1.2150985663,38.395022082,3.2306385208,0,0,3.3977618085,114891
0,2NDFL,elementary,,31396,0,0,,,37.301751628,16.44109589,,,12.104109589,114893
0,OTHER,elementary,Corporate,13502,0,0,,,25.868635377,0.2219178082,,,3.4273972603,114897
0,OTHER,elementary,,38000,0,0,0,0.4752688172,32.224657534,2.0438356164,1,1,1.295890411,114899
0,OTHER,elementary,Corporate,71693,0,1,0,,36.586174115,0.5505576765,0,0,10.276585074,114901
0,OTHER,elementary,,30083,0,0,,,27.843835616,4.9054794521,,,7.4904109589,114903
0,OTHER,elementary,Corporate,43430,0,1,0,7.1828629032,29.890410959,1.230818175,1,1,9.8410958904,114907
0,OTHER,elementary,Corporate,19399,0,1,0,,42.892828805,5.2846096265,0,0,9.0325548319,114916
0,OTHER,elementary,,40000,0,0,1,0.9881944444,51.513638745,25.73829628,0,0,4.9574743619,114927
0,OTHER,elementary,Corporate,54854,0,1,0,60.916935484,36.49726776,1.5730967887,0,0,9.9730967887,114930
0,2NDFL,elementary,,41232,0,0,1,1.1772177419,26.53748035,1.9539187065,0,0,0.8635077476,114931
0,2NDFL,advanced,,18113,0,0,0,0.5991487455,40.839164608,4.5276891983,0,0,10.742465753,114934
0,2NDFL,advanced,,18113,0,0,0,0.5991487455,40.839164608,4.5276891983,0,0,10.742465753,114936
0,OTHER,elementary,,55245,0,0,,,31.498630137,2.2575342466,,,10.978082192,114938
0,2NDFL,elementary,,16294,0,0,,,25.167549966,1.6082191781,,,4.3424133543,114939
0,2NDFL,elementary,,42617,0,0,0,27.276478495,39.898630137,17.094206153,1,1,9.5397260274,114942
0,OTHER,high,Corporate,18151,0,1,0,9.8604390681,36.270491803,4.412568306,0,0,9.6227412231,114943
0,2NDFL,advanced,,16683,0,0,0,17.441801075,39.846994536,1.4528782094,0,0,9.2254809492,114944
0,OTHER,elementary,Corporate,24178,0,1,,,34.34781795,0.4738453477,,,5.2711056217,114949
0,OTHER,elementary,,50000,0,0,,,46.690410959,0.9079871248,,,1.5643835616,114956
0,OTHER,elementary,VIP,43605,0,1,0,2.272625448,32.574406767,4.2465379145,0,0,9.9561643836,114960
0,2NDFL,elementary,Corporate,21750,0,1,1,0.6329973118,29.070169923,0.3387978142,0,0,8.2322404372,114961
0,2NDFL,elementary,,20999,0,0,,,34.060273973,7.5287671233,,,9.6602739726,114964
0,2NDFL,advanced,,37238,0,0,,,57.320982109,33.443932929,,,11.021917808,114966
0,2NDFL,elementary,,46997,0,0,0,5.078718638,43.239830826,3.7950819672,0,0,10.765858223,114974
0,OTHER,elementary,,70000,0,0,1,0.4975134409,51.379758964,33.724964443,0,0,6.3030466352,114975
0,OTHER,advanced,,17500,0,0,0,,26.289348005,3.0509918407,0,1,6.2290740325,114976
0,OTHER,advanced,Corporate,26505,0,1,0,56.110752688,29.69188562,0.5247623325,0,0,9.4179130174,114981
0,OTHER,elementary,Corporate,17988,0,1,0,7.1456989247,48.789857025,4.8747885321,0,0,3.7404371585,114983
0,2NDFL,elementary,,40121,0,0,0,36.825403226,43.369863014,18.243835616,1,1,11.235616438,114999
0,OTHER,high,Corporate,20896,0,1,1,0.5409274194,25.900666218,3.4836065574,0,0,5.4020360805,115001
0,OTHER,elementary,Corporate,54135,0,1,0,1.0435707885,31.194520548,1.163006213,1,1,4.3726027397,115006
0,2NDFL,elementary,,51655,0,0,1,-0.885259857,31.528767123,2.7123287671,1,1,8.2767123288,115012
0,OTHER,elementary,,30450,0,0,,,27.747945205,6.1863013699,,,7.5561643836,115017
0,2NDFL,elementary,,18623,0,0,,,26.497200389,0.8451455947,,,0.1420765027,115023
0,2NDFL,elementary,,30323,0,0,2,1.1837589606,45.32644659,16.897484842,1,1,0.2794520548,115028
0,OTHER,elementary,Corporate,240000,0,1,,,40.573987574,1.3315068493,,,11.268493151,115029
0,OTHER,elementary,Corporate,54559,0,1,,,36.869735759,5.504109589,,,1.7342465753,115030
0,OTHER,elementary,,70000,0,0,,,32.610494798,13.860273973,,,10.887671233,115032
0,OTHER,advanced,Corporate,34830,0,1,1,0.3997759857,41.465753425,0.5495546074,0,0,10.021917808,115036
